<|d/dR|> <|d/dR|>_20 <|d/dR|>_28
2.7351460000e+00 -2.8417571453e-01 -1.8891377849e-01
2.7351920000e+00 -2.8412842981e-01 -1.8942065714e-01
2.7352381000e+00 -2.8408104995e-01 -1.8992868950e-01
2.7352841000e+00 -2.8403378050e-01 -1.9043567149e-01
2.7353301000e+00 -2.8398651866e-01 -1.9094270500e-01
2.7353762000e+00 -2.8393916173e-01 -1.9145089242e-01
2.7354222000e+00 -2.8389191514e-01 -1.9195802895e-01
2.7354682000e+00 -2.8384467616e-01 -1.9246521687e-01
2.7355142000e+00 -2.8379744479e-01 -1.9297245610e-01
2.7355603000e+00 -2.8375011836e-01 -1.9348084947e-01
2.7356063000e+00 -2.8370290220e-01 -1.9398819131e-01
2.7356523000e+00 -2.8365569364e-01 -1.9449558431e-01
2.7356984000e+00 -2.8360839007e-01 -1.9500413162e-01
2.7357444000e+00 -2.8356119670e-01 -1.9551162691e-01
2.7357904000e+00 -2.8351401092e-01 -1.9601917321e-01
2.7358365000e+00 -2.8346673016e-01 -1.9652787399e-01
2.7358825000e+00 -2.8341955955e-01 -1.9703552226e-01
2.7359285000e+00 -2.8337239652e-01 -1.9754322138e-01
2.7359746000e+00 -2.8332513855e-01 -1.9805207515e-01
2.7360206000e+00 -2.8327799067e-01 -1.9855987593e-01
2.7360666000e+00 -2.8323085035e-01 -1.9906772740e-01
2.7361127000e+00 -2.8318361513e-01 -1.9957673370e-01
2.7361587000e+00 -2.8313648995e-01 -2.0008468651e-01
2.7362047000e+00 -2.8308937231e-01 -2.0059268986e-01
2.7362508000e+00 -2.8304215982e-01 -2.0110184821e-01
2.7362968000e+00 -2.8299505729e-01 -2.0160995259e-01
2.7363428000e+00 -2.8294796231e-01 -2.0211810734e-01
2.7363889000e+00 -2.8290077251e-01 -2.0262741727e-01
2.7364349000e+00 -2.8285369261e-01 -2.0313567274e-01
2.7364809000e+00 -2.8280662025e-01 -2.0364397842e-01
2.7365269000e+00 -2.8275955541e-01 -2.0415233428e-01
2.7365730000e+00 -2.8271239581e-01 -2.0466184554e-01
2.7366190000e+00 -2.8266534603e-01 -2.0517030169e-01
2.7366650000e+00 -2.8261830377e-01 -2.0567880785e-01
2.7367111000e+00 -2.8257116679e-01 -2.0618846958e-01
2.7367571000e+00 -2.8252413957e-01 -2.0669707572e-01
2.7368031000e+00 -2.8247711985e-01 -2.0720573172e-01
2.7368492000e+00 -2.8243000545e-01 -2.0771554345e-01
2.7368952000e+00 -2.8238300075e-01 -2.0822429911e-01
2.7369412000e+00 -2.8233600355e-01 -2.0873310446e-01
2.7369873000e+00 -2.8228891170e-01 -2.0924306572e-01
2.7370333000e+00 -2.8224192949e-01 -2.0975197042e-01
2.7370793000e+00 -2.8219495477e-01 -2.1026092466e-01
2.7371254000e+00 -2.8214788544e-01 -2.1077103497e-01
2.7371714000e+00 -2.8210092570e-01 -2.1128008824e-01
2.7372174000e+00 -2.8205397343e-01 -2.1178919087e-01
2.7372635000e+00 -2.8200692659e-01 -2.1229944972e-01
2.7373095000e+00 -2.8195998927e-01 -2.1280865101e-01
2.7373555000e+00 -2.8191305943e-01 -2.1331790149e-01
2.7374016000e+00 -2.8186603505e-01 -2.1382830833e-01
2.7374476000e+00 -2.8181912014e-01 -2.1433765711e-01
2.7374936000e+00 -2.8177221269e-01 -2.1484705489e-01
2.7375396000e+00 -2.8172531269e-01 -2.1535650162e-01
2.7375857000e+00 -2.8167831821e-01 -2.1586710489e-01
2.7376317000e+00 -2.8163143312e-01 -2.1637664944e-01
2.7376777000e+00 -2.8158455548e-01 -2.1688624275e-01
2.7377238000e+00 -2.8153758340e-01 -2.1739699273e-01
2.7377698000e+00 -2.8149072065e-01 -2.1790668349e-01
2.7378158000e+00 -2.8144386534e-01 -2.1841642284e-01
2.7378619000e+00 -2.8139691562e-01 -2.1892731900e-01
2.7379079000e+00 -2.8135007518e-01 -2.1943715543e-01
2.7379539000e+00 -2.8130324217e-01 -2.1994704027e-01
2.7380000000e+00 -2.8125631480e-01 -2.2045808206e-01
2.7380460000e+00 -2.8120949664e-01 -2.2096806362e-01
2.7380920000e+00 -2.8116268590e-01 -2.2147809341e-01
2.7381381000e+00 -2.8111578084e-01 -2.2198928027e-01
2.7381841000e+00 -2.8106898494e-01 -2.2249940643e-01
2.7382301000e+00 -2.8102219644e-01 -2.2300958062e-01
2.7382762000e+00 -2.8097531366e-01 -2.2352091202e-01
2.7383222000e+00 -2.8092853999e-01 -2.2403118221e-01
2.7383682000e+00 -2.8088177371e-01 -2.2454150027e-01
2.7384143000e+00 -2.8083491319e-01 -2.2505297566e-01
2.7384603000e+00 -2.8078816171e-01 -2.2556338935e-01
2.7385063000e+00 -2.8074141762e-01 -2.2607385072e-01
2.7385523000e+00 -2.8069468092e-01 -2.2658435971e-01
2.7385984000e+00 -2.8064785002e-01 -2.2709602621e-01
2.7386444000e+00 -2.8060112809e-01 -2.2760663035e-01
2.7386904000e+00 -2.8055441354e-01 -2.2811728193e-01
2.7387365000e+00 -2.8050760483e-01 -2.2862909115e-01
2.7387825000e+00 -2.8046090503e-01 -2.2913983752e-01
2.7388285000e+00 -2.8041421261e-01 -2.2965063115e-01
2.7388746000e+00 -2.8036742606e-01 -2.3016258255e-01
2.7389206000e+00 -2.8032074837e-01 -2.3067347061e-01
2.7389666000e+00 -2.8027407803e-01 -2.3118440574e-01
2.7390127000e+00 -2.8022731362e-01 -2.3169649876e-01
2.7390587000e+00 -2.8018065801e-01 -2.3220752796e-01
2.7391047000e+00 -2.8013400974e-01 -2.3271860406e-01
2.7391508000e+00 -2.8008726743e-01 -2.3323083817e-01
2.7391968000e+00 -2.8004063386e-01 -2.3374200797e-01
2.7392428000e+00 -2.7999400764e-01 -2.3425322448e-01
2.7392889000e+00 -2.7994728741e-01 -2.3476559913e-01
2.7393349000e+00 -2.7990067586e-01 -2.3527690898e-01
2.7393809000e+00 -2.7985407164e-01 -2.3578826537e-01
2.7394270000e+00 -2.7980737346e-01 -2.3630078002e-01
2.7394730000e+00 -2.7976078391e-01 -2.3681222938e-01
2.7395190000e+00 -2.7971420168e-01 -2.3732372509e-01
2.7395650000e+00 -2.7966762676e-01 -2.3783526710e-01
2.7396111000e+00 -2.7962095793e-01 -2.3834796752e-01
2.7396571000e+00 -2.7957439765e-01 -2.3885960202e-01
2.7397031000e+00 -2.7952784468e-01 -2.3937128263e-01
2.7397492000e+00 -2.7948119783e-01 -2.3988412178e-01
2.7397952000e+00 -2.7943465948e-01 -2.4039589452e-01
2.7398412000e+00 -2.7938812842e-01 -2.4090771319e-01
2.7398873000e+00 -2.7934150353e-01 -2.4142069052e-01
2.7399333000e+00 -2.7929498708e-01 -2.4193260096e-01
2.7399793000e+00 -2.7924847791e-01 -2.4244455715e-01
2.7400254000e+00 -2.7920187495e-01 -2.4295767211e-01
2.7400714000e+00 -2.7915538036e-01 -2.4346971971e-01
2.7401174000e+00 -2.7910889306e-01 -2.4398181286e-01
2.7401635000e+00 -2.7906231200e-01 -2.4449506492e-01
2.7402095000e+00 -2.7901583926e-01 -2.4500724912e-01
2.7402555000e+00 -2.7896937378e-01 -2.4551947871e-01
2.7403016000e+00 -2.7892281459e-01 -2.4603286731e-01
2.7403476000e+00 -2.7887636367e-01 -2.4654518758e-01
2.7403936000e+00 -2.7882992000e-01 -2.4705755306e-01
2.7404397000e+00 -2.7878338265e-01 -2.4757107766e-01
2.7404857000e+00 -2.7873695351e-01 -2.4808353345e-01
2.7405317000e+00 -2.7869053162e-01 -2.4859603427e-01
2.7405777000e+00 -2.7864411698e-01 -2.4910858004e-01
2.7406238000e+00 -2.7859760871e-01 -2.4962228510e-01
2.7406698000e+00 -2.7855120857e-01 -2.5013492071e-01
2.7407158000e+00 -2.7850481567e-01 -2.5064760110e-01
2.7407619000e+00 -2.7845832917e-01 -2.5116144088e-01
2.7408079000e+00 -2.7841195075e-01 -2.5167421075e-01
2.7408539000e+00 -2.7836557956e-01 -2.5218702522e-01
2.7409000000e+00 -2.7831911481e-01 -2.5270099918e-01
2.7409460000e+00 -2.7827275809e-01 -2.5321390276e-01
2.7409920000e+00 -2.7822640858e-01 -2.5372685076e-01
2.7410381000e+00 -2.7817996556e-01 -2.5424095836e-01
2.7410841000e+00 -2.7813363050e-01 -2.5475399510e-01
2.7411301000e+00 -2.7808730265e-01 -2.5526707609e-01
2.7411762000e+00 -2.7804088131e-01 -2.5578131678e-01
2.7412222000e+00 -2.7799456789e-01 -2.5629448615e-01
2.7412682000e+00 -2.7794826167e-01 -2.5680769958e-01
2.7413143000e+00 -2.7790186200e-01 -2.5732207282e-01
2.7413603000e+00 -2.7785557018e-01 -2.5783537427e-01
2.7414063000e+00 -2.7780928556e-01 -2.5834871959e-01
2.7414524000e+00 -2.7776290753e-01 -2.5886322484e-01
2.7414984000e+00 -2.7771663730e-01 -2.5937665782e-01
2.7415444000e+00 -2.7767037424e-01 -2.5989013450e-01
2.7415904000e+00 -2.7762411837e-01 -2.6040365481e-01
2.7416365000e+00 -2.7757776914e-01 -2.6091833518e-01
2.7416825000e+00 -2.7753152763e-01 -2.6143194267e-01
2.7417285000e+00 -2.7748529329e-01 -2.6194559361e-01
2.7417746000e+00 -2.7743896563e-01 -2.6246040471e-01
2.7418206000e+00 -2.7739274564e-01 -2.6297414246e-01
2.7418666000e+00 -2.7734653281e-01 -2.6348792349e-01
2.7419127000e+00 -2.7730022669e-01 -2.6400286478e-01
2.7419587000e+00 -2.7725402818e-01 -2.6451673226e-01
2.7420047000e+00 -2.7720783683e-01 -2.6503064283e-01
2.7420508000e+00 -2.7716155223e-01 -2.6554571376e-01
2.7420968000e+00 -2.7711537518e-01 -2.6605971042e-01
2.7421428000e+00 -2.7706920528e-01 -2.6657374998e-01
2.7421889000e+00 -2.7702294216e-01 -2.6708895001e-01
2.7422349000e+00 -2.7697678655e-01 -2.6760307530e-01
2.7422809000e+00 -2.7693063806e-01 -2.6811724332e-01
2.7423270000e+00 -2.7688439641e-01 -2.6863257191e-01
2.7423730000e+00 -2.7683826219e-01 -2.6914682529e-01
2.7424190000e+00 -2.7679213510e-01 -2.6966112122e-01
2.7424651000e+00 -2.7674591488e-01 -2.7017657781e-01
2.7425111000e+00 -2.7669980204e-01 -2.7069095874e-01
2.7425571000e+00 -2.7665369632e-01 -2.7120538204e-01
2.7426031000e+00 -2.7660759770e-01 -2.7171984764e-01
2.7426492000e+00 -2.7656140600e-01 -2.7223547403e-01
2.7426952000e+00 -2.7651532162e-01 -2.7275002415e-01
2.7427412000e+00 -2.7646924433e-01 -2.7326461640e-01
2.7427873000e+00 -2.7642307400e-01 -2.7378036952e-01
2.7428333000e+00 -2.7637701092e-01 -2.7429504592e-01
2.7428793000e+00 -2.7633095493e-01 -2.7480976426e-01
2.7429254000e+00 -2.7628480594e-01 -2.7532564358e-01
2.7429714000e+00 -2.7623876414e-01 -2.7584044571e-01
2.7430174000e+00 -2.7619272943e-01 -2.7635528961e-01
2.7430635000e+00 -2.7614660174e-01 -2.7687129457e-01
2.7431095000e+00 -2.7610058120e-01 -2.7738622190e-01
2.7431555000e+00 -2.7605456773e-01 -2.7790119080e-01
2.7432016000e+00 -2.7600846132e-01 -2.7841732086e-01
2.7432476000e+00 -2.7596246200e-01 -2.7893237284e-01
2.7432936000e+00 -2.7591646975e-01 -2.7944746622e-01
2.7433397000e+00 -2.7587038459e-01 -2.7996372083e-01
2.7433857000e+00 -2.7582440647e-01 -2.8047889691e-01
2.7434317000e+00 -2.7577843541e-01 -2.8099411421e-01
2.7434777000e+00 -2.7573247139e-01 -2.8150937267e-01
2.7435238000e+00 -2.7568641453e-01 -2.8202579248e-01
2.7435698000e+00 -2.7564046462e-01 -2.8254113316e-01
2.7436158000e+00 -2.7559452176e-01 -2.8305651481e-01
2.7436619000e+00 -2.7554848608e-01 -2.8357305791e-01
2.7437079000e+00 -2.7550255730e-01 -2.8408852142e-01
2.7437539000e+00 -2.7545663556e-01 -2.8460402573e-01
2.7438000000e+00 -2.7541062104e-01 -2.8512069157e-01
2.7438460000e+00 -2.7536471337e-01 -2.8563627737e-01
2.7438920000e+00 -2.7531881272e-01 -2.8615190379e-01
2.7439381000e+00 -2.7527281933e-01 -2.8666869182e-01
2.7439841000e+00 -2.7522693274e-01 -2.8718439938e-01
2.7440301000e+00 -2.7518105315e-01 -2.8770014736e-01
2.7440762000e+00 -2.7513508087e-01 -2.8821705705e-01
2.7441222000e+00 -2.7508921532e-01 -2.8873288580e-01
2.7441682000e+00 -2.7504335678e-01 -2.8924875481e-01
2.7442143000e+00 -2.7499740557e-01 -2.8976578560e-01
2.7442603000e+00 -2.7495156104e-01 -2.9028173502e-01
2.7443063000e+00 -2.7490572350e-01 -2.9079772451e-01
2.7443524000e+00 -2.7485979334e-01 -2.9131487585e-01
2.7443984000e+00 -2.7481396980e-01 -2.9183094537e-01
2.7444444000e+00 -2.7476815325e-01 -2.9234705477e-01
2.7444904000e+00 -2.7472234368e-01 -2.9286320399e-01
2.7445365000e+00 -2.7467644153e-01 -2.9338051515e-01
2.7445825000e+00 -2.7463064593e-01 -2.9389674389e-01
2.7446285000e+00 -2.7458485731e-01 -2.9441301226e-01
2.7446746000e+00 -2.7453897613e-01 -2.9493044263e-01
2.7447206000e+00 -2.7449320146e-01 -2.9544679013e-01
2.7447666000e+00 -2.7444743375e-01 -2.9596317707e-01
2.7448127000e+00 -2.7440157353e-01 -2.9648072608e-01
2.7448587000e+00 -2.7435581976e-01 -2.9699719177e-01
2.7449047000e+00 -2.7431007294e-01 -2.9751369669e-01
2.7449508000e+00 -2.7426423364e-01 -2.9803136376e-01
2.7449968000e+00 -2.7421850073e-01 -2.9854794706e-01
2.7450428000e+00 -2.7417277477e-01 -2.9906456941e-01
2.7450889000e+00 -2.7412695637e-01 -2.9958235395e-01
2.7451349000e+00 -2.7408124430e-01 -3.0009905429e-01
2.7451809000e+00 -2.7403553917e-01 -3.0061579347e-01
2.7452270000e+00 -2.7398974164e-01 -3.0113369493e-01
2.7452730000e+00 -2.7394405039e-01 -3.0165051172e-01
2.7453190000e+00 -2.7389836606e-01 -3.0216736717e-01
2.7453651000e+00 -2.7385258936e-01 -3.0268538495e-01
2.7454111000e+00 -2.7380691889e-01 -3.0320231762e-01
2.7454571000e+00 -2.7376125534e-01 -3.0371928877e-01
2.7455031000e+00 -2.7371559870e-01 -3.0423629832e-01
2.7455492000e+00 -2.7366984974e-01 -3.0475447027e-01
2.7455952000e+00 -2.7362420693e-01 -3.0527155653e-01
2.7456412000e+00 -2.7357857103e-01 -3.0578868100e-01
2.7456873000e+00 -2.7353284284e-01 -3.0630696794e-01
2.7457333000e+00 -2.7348722075e-01 -3.0682416873e-01
2.7457793000e+00 -2.7344160556e-01 -3.0734140755e-01
2.7458254000e+00 -2.7339589812e-01 -3.0785980889e-01
2.7458714000e+00 -2.7335029672e-01 -3.0837712365e-01
2.7459174000e+00 -2.7330470220e-01 -3.0889447624e-01
2.7459635000e+00 -2.7325901548e-01 -3.0941299140e-01
2.7460095000e+00 -2.7321343474e-01 -3.0993041954e-01
2.7460555000e+00 -2.7316786088e-01 -3.1044788532e-01
2.7461016000e+00 -2.7312219484e-01 -3.1096651373e-01
2.7461476000e+00 -2.7307663473e-01 -3.1148405469e-01
2.7461936000e+00 -2.7303108149e-01 -3.1200163309e-01
2.7462397000e+00 -2.7298543611e-01 -3.1252037416e-01
2.7462857000e+00 -2.7293989661e-01 -3.1303802735e-01
2.7463317000e+00 -2.7289436397e-01 -3.1355571780e-01
2.7463778000e+00 -2.7284873922e-01 -3.1407457097e-01
2.7464238000e+00 -2.7280322030e-01 -3.1459233581e-01
2.7464698000e+00 -2.7275770822e-01 -3.1511013772e-01
2.7465158000e+00 -2.7271220299e-01 -3.1562797663e-01
2.7465619000e+00 -2.7266660570e-01 -3.1614697833e-01
2.7466079000e+00 -2.7262111416e-01 -3.1666489113e-01
2.7466539000e+00 -2.7257562946e-01 -3.1718284074e-01
2.7467000000e+00 -2.7253005273e-01 -3.1770195319e-01
2.7467460000e+00 -2.7248458171e-01 -3.1821997630e-01
2.7467920000e+00 -2.7243911751e-01 -3.1873803603e-01
2.7468381000e+00 -2.7239356132e-01 -3.1925725865e-01
2.7468841000e+00 -2.7234811077e-01 -3.1977539150e-01
2.7469301000e+00 -2.7230266705e-01 -3.2029356078e-01
2.7469762000e+00 -2.7225713136e-01 -3.2081289299e-01
2.7470222000e+00 -2.7221170127e-01 -3.2133113500e-01
2.7470682000e+00 -2.7216627799e-01 -3.2184941324e-01
2.7471143000e+00 -2.7212076279e-01 -3.2236885447e-01
2.7471603000e+00 -2.7207535312e-01 -3.2288720506e-01
2.7472063000e+00 -2.7202995026e-01 -3.2340559170e-01
2.7472524000e+00 -2.7198445551e-01 -3.2392514136e-01
2.7472984000e+00 -2.7193906624e-01 -3.2444359997e-01
2.7473444000e+00 -2.7189368376e-01 -3.2496209443e-01
2.7473905000e+00 -2.7184820943e-01 -3.2548175195e-01
2.7474365000e+00 -2.7180284054e-01 -3.2600031799e-01
2.7474825000e+00 -2.7175747842e-01 -3.2651891969e-01
2.7475285000e+00 -2.7171212307e-01 -3.2703755698e-01
2.7475746000e+00 -2.7166667593e-01 -3.2755735739e-01
2.7476206000e+00 -2.7162133414e-01 -3.2807606575e-01
2.7476666000e+00 -2.7157599912e-01 -3.2859480952e-01
2.7477127000e+00 -2.7153057233e-01 -3.2911471644e-01
2.7477587000e+00 -2.7148525084e-01 -3.2963353089e-01
2.7478047000e+00 -2.7143993612e-01 -3.3015238055e-01
2.7478508000e+00 -2.7139452966e-01 -3.3067239341e-01
2.7478968000e+00 -2.7134922845e-01 -3.3119131338e-01
2.7479428000e+00 -2.7130393399e-01 -3.3171026836e-01
2.7479889000e+00 -2.7125854782e-01 -3.3223038658e-01
2.7480349000e+00 -2.7121326686e-01 -3.3274941148e-01
2.7480809000e+00 -2.7116799264e-01 -3.3326847121e-01
2.7481270000e+00 -2.7112262675e-01 -3.3378869421e-01
2.7481730000e+00 -2.7107736600e-01 -3.3430782347e-01
2.7482190000e+00 -2.7103211199e-01 -3.3482698737e-01
2.7482651000e+00 -2.7098676634e-01 -3.3534731457e-01
2.7483111000e+00 -2.7094152579e-01 -3.3586654762e-01
2.7483571000e+00 -2.7089629195e-01 -3.3638581512e-01
2.7484032000e+00 -2.7085096652e-01 -3.3690624594e-01
2.7484492000e+00 -2.7080574613e-01 -3.3742558220e-01
2.7484952000e+00 -2.7076053245e-01 -3.3794495271e-01
2.7485412000e+00 -2.7071532547e-01 -3.3846435741e-01
2.7485873000e+00 -2.7067002695e-01 -3.3898492548e-01
2.7486333000e+00 -2.7062483339e-01 -3.3950439843e-01
2.7486793000e+00 -2.7057964653e-01 -3.4002390538e-01
2.7487254000e+00 -2.7053436815e-01 -3.4054457573e-01
2.7487714000e+00 -2.7048919469e-01 -3.4106415055e-01
2.7488174000e+00 -2.7044402791e-01 -3.4158375917e-01
2.7488635000e+00 -2.7039876966e-01 -3.4210453122e-01
2.7489095000e+00 -2.7035361626e-01 -3.4262420733e-01
2.7489555000e+00 -2.7030846954e-01 -3.4314391704e-01
2.7490016000e+00 -2.7026323138e-01 -3.4366479022e-01
2.7490476000e+00 -2.7021809802e-01 -3.4418456704e-01
2.7490936000e+00 -2.7017297134e-01 -3.4470437728e-01
2.7491397000e+00 -2.7012775324e-01 -3.4522535101e-01
2.7491857000e+00 -2.7008263989e-01 -3.4574522796e-01
2.7492317000e+00 -2.7003753321e-01 -3.4626513815e-01
2.7492778000e+00 -2.6999233514e-01 -3.4678621184e-01
2.7493238000e+00 -2.6994724178e-01 -3.4730618836e-01
2.7493698000e+00 -2.6990215507e-01 -3.4782619791e-01
2.7494159000e+00 -2.6985697701e-01 -3.4834737100e-01
2.7494619000e+00 -2.6981190360e-01 -3.4886744650e-01
2.7495079000e+00 -2.6976683684e-01 -3.4938755485e-01
2.7495539000e+00 -2.6972177671e-01 -3.4990769598e-01
2.7496000000e+00 -2.6967662528e-01 -3.5042900067e-01
2.7496460000e+00 -2.6963157843e-01 -3.5094920723e-01
2.7496920000e+00 -2.6958653821e-01 -3.5146944638e-01
2.7497381000e+00 -2.6954140672e-01 -3.5199084912e-01
2.7497841000e+00 -2.6949637976e-01 -3.5251115332e-01
2.7498301000e+00 -2.6945135941e-01 -3.5303148992e-01
2.7498762000e+00 -2.6940624784e-01 -3.5355299013e-01
2.7499222000e+00 -2.6936124074e-01 -3.5407339140e-01
2.7499682000e+00 -2.6931624024e-01 -3.5459382487e-01
2.7500143000e+00 -2.6927114855e-01 -3.5511542197e-01
2.7500603000e+00 -2.6922616128e-01 -3.5563591973e-01
2.7501063000e+00 -2.6918118061e-01 -3.5615644950e-01
2.7501524000e+00 -2.6913610878e-01 -3.5667814291e-01
2.7501984000e+00 -2.6909114131e-01 -3.5719873658e-01
2.7502444000e+00 -2.6904618044e-01 -3.5771936207e-01
2.7502905000e+00 -2.6900112843e-01 -3.5824115122e-01
2.7503365000e+00 -2.6895618074e-01 -3.5876184023e-01
2.7503825000e+00 -2.6891123963e-01 -3.5928256087e-01
2.7504286000e+00 -2.6886620742e-01 -3.5980444517e-01
2.7504746000e+00 -2.6882127948e-01 -3.6032522894e-01
2.7505206000e+00 -2.6877635811e-01 -3.6084604415e-01
2.7505666000e+00 -2.6873144330e-01 -3.6136689073e-01
2.7506127000e+00 -2.6868643744e-01 -3.6188890099e-01
2.7506587000e+00 -2.6864153578e-01 -3.6240981019e-01
2.7507047000e+00 -2.6859664068e-01 -3.6293075057e-01
2.7507508000e+00 -2.6855165455e-01 -3.6345285465e-01
2.7507968000e+00 -2.6850677257e-01 -3.6397385727e-01
2.7508428000e+00 -2.6846189714e-01 -3.6449489087e-01
2.7508889000e+00 -2.6841693072e-01 -3.6501708818e-01
2.7509349000e+00 -2.6837206839e-01 -3.6553818364e-01
2.7509809000e+00 -2.6832721260e-01 -3.6605930990e-01
2.7510270000e+00 -2.6828226586e-01 -3.6658159987e-01
2.7510730000e+00 -2.6823742316e-01 -3.6710278759e-01
2.7511190000e+00 -2.6819258698e-01 -3.6762400592e-01
2.7511651000e+00 -2.6814765989e-01 -3.6814638797e-01
2.7512111000e+00 -2.6810283678e-01 -3.6866766738e-01
2.7512571000e+00 -2.6805802020e-01 -3.6918897720e-01
2.7513032000e+00 -2.6801311272e-01 -3.6971145076e-01
2.7513492000e+00 -2.6796830918e-01 -3.7023282128e-01
2.7513952000e+00 -2.6792351215e-01 -3.7075422203e-01
2.7514412000e+00 -2.6787872163e-01 -3.7127565293e-01
2.7514873000e+00 -2.6783384027e-01 -3.7179824756e-01
2.7515333000e+00 -2.6778906277e-01 -3.7231973864e-01
2.7515793000e+00 -2.6774429178e-01 -3.7284125965e-01
2.7516254000e+00 -2.6769942997e-01 -3.7336394435e-01
2.7516714000e+00 -2.6765467199e-01 -3.7388552506e-01
2.7517174000e+00 -2.6760992049e-01 -3.7440713547e-01
2.7517635000e+00 -2.6756507822e-01 -3.7492990954e-01
2.7518095000e+00 -2.6752033972e-01 -3.7545157918e-01
2.7518555000e+00 -2.6747560771e-01 -3.7597327828e-01
2.7519016000e+00 -2.6743078496e-01 -3.7649614100e-01
2.7519476000e+00 -2.6738606592e-01 -3.7701789887e-01
2.7519936000e+00 -2.6734135337e-01 -3.7753968596e-01
2.7520397000e+00 -2.6729655011e-01 -3.7806263662e-01
2.7520857000e+00 -2.6725185052e-01 -3.7858448201e-01
2.7521317000e+00 -2.6720715740e-01 -3.7910635638e-01
2.7521778000e+00 -2.6716237361e-01 -3.7962939428e-01
2.7522238000e+00 -2.6711769345e-01 -3.8015132648e-01
2.7522698000e+00 -2.6707301974e-01 -3.8067328743e-01
2.7523159000e+00 -2.6702825541e-01 -3.8119641186e-01
2.7523619000e+00 -2.6698359464e-01 -3.8171843016e-01
2.7524079000e+00 -2.6693894033e-01 -3.8224047699e-01
2.7524539000e+00 -2.6689429248e-01 -3.8276255226e-01
2.7525000000e+00 -2.6684955404e-01 -3.8328579093e-01
2.7525460000e+00 -2.6680491910e-01 -3.8380792292e-01
2.7525920000e+00 -2.6676029062e-01 -3.8433008312e-01
2.7526381000e+00 -2.6671557158e-01 -3.8485340667e-01
2.7526841000e+00 -2.6667095599e-01 -3.8537562312e-01
2.7527301000e+00 -2.6662634685e-01 -3.8589786754e-01
2.7527762000e+00 -2.6658164719e-01 -3.8642127526e-01
2.7528222000e+00 -2.6653705093e-01 -3.8694357546e-01
2.7528682000e+00 -2.6649246111e-01 -3.8746590340e-01
2.7529143000e+00 -2.6644778081e-01 -3.8798939458e-01
2.7529603000e+00 -2.6640320386e-01 -3.8851177782e-01
2.7530063000e+00 -2.6635863334e-01 -3.8903418857e-01
2.7530524000e+00 -2.6631397237e-01 -3.8955776250e-01
2.7530984000e+00 -2.6626941471e-01 -3.9008022808e-01
2.7531444000e+00 -2.6622486347e-01 -3.9060272093e-01
2.7531905000e+00 -2.6618022182e-01 -3.9112637691e-01
2.7532365000e+00 -2.6613568343e-01 -3.9164892412e-01
2.7532825000e+00 -2.6609115144e-01 -3.9217149837e-01
2.7533286000e+00 -2.6604652908e-01 -3.9269523569e-01
2.7533746000e+00 -2.6600200993e-01 -3.9321786383e-01
2.7534206000e+00 -2.6595749718e-01 -3.9374051876e-01
2.7534666000e+00 -2.6591299084e-01 -3.9426320042e-01
2.7535127000e+00 -2.6586839417e-01 -3.9478704506e-01
2.7535587000e+00 -2.6582390063e-01 -3.9530977998e-01
2.7536047000e+00 -2.6577941350e-01 -3.9583254139e-01
2.7536508000e+00 -2.6573483607e-01 -3.9635646572e-01
2.7536968000e+00 -2.6569036173e-01 -3.9687927992e-01
2.7537428000e+00 -2.6564589378e-01 -3.9740212036e-01
2.7537889000e+00 -2.6560133557e-01 -3.9792612367e-01
2.7538349000e+00 -2.6555688040e-01 -3.9844901644e-01
2.7538809000e+00 -2.6551243162e-01 -3.9897193522e-01
2.7539270000e+00 -2.6546789260e-01 -3.9949601680e-01
2.7539730000e+00 -2.6542345659e-01 -4.0001898744e-01
2.7540190000e+00 -2.6537902695e-01 -4.0054198385e-01
2.7540651000e+00 -2.6533450711e-01 -4.0106614299e-01
2.7541111000e+00 -2.6529009022e-01 -4.0158919078e-01
